id,type,from,to,days,dist,key
DOM433,DOM,Gulf Harbour,Great Barrier,4,67.8647552121129,433
DOM433,DOM,Gulf Harbour,Mahurangi Harbour,4,14.4930759330102,433
DOM433,DOM,Gulf Harbour,Waiheke Island,7,28.8424383504585,433
DOM433,DOM,Gulf Harbour,Little Barrier,1,52.6088633216875,433
DOM433,DOM,Gulf Harbour,Coromandel,8,62.3842217631991,433
DOM436,DOM,Mahurangi Harbour,AKLWESTHAV,5,38.5919486421715,436
DOM436,DOM,Mahurangi Harbour,Kawau Is,30,13.5346407414456,436
DOM436,DOM,Mahurangi Harbour,Great Barrier,10,71.0469510253607,436
DOM436,DOM,Mahurangi Harbour,Gulf Harbour,7,14.4930759330102,436
DOM436,DOM,Mahurangi Harbour,AKLVIA,2,39.2678214318034,436
DOM436,DOM,Mahurangi Harbour,Waiheke Island,10,43.3025287945173,436
DOM436,DOM,Mahurangi Harbour,Whangamata,1,128.419348717395,436
DOM436,DOM,Mahurangi Harbour,Tauranga,2,183.833231489848,436
DOM436,DOM,Mahurangi Harbour,Little Barrier,2,47.4191443406563,436
DOM437,DOM,AKLWESTPARK,Bay of Islands,2,178.264657531997,437
DOM437,DOM,AKLWESTPARK,Great Barrier,21,92.8987795937062,437
DOM438,DOM,AKLTamaki,Bay of Islands,3,193.182932022992,438
DOM438,DOM,AKLTamaki,Tutukaka,1,144.067340157303,438
DOM438,DOM,AKLTamaki,Kawau Is,7,51.9028515594278,438
DOM438,DOM,AKLTamaki,Coromandel,6,56.0527316461919,438
DOM439,DOM,AKLPINE,AKLHMB,7,7.80907805057678,439
DOM44,DOM,Tauranga,AKLWESTHAV,14,156.730126331857,44
DOM44,DOM,Tauranga,Great Barrier,14,162.671591404277,44
DOM440,DOM,AKLBBM,Whangarei,1,133.245144376821,440
DOM441,DOM,AKLTamaki,Great Barrier,9,84.0485053406662,441
DOM441,DOM,AKLTamaki,Coromandel,8,56.0527316461919,441
DOM443,DOM,AKLPINE,Great Barrier,7,77.8466200293886,443
DOM445,DOM,AKLPINE,Great Barrier,10,77.8466200293886,445
DOM445,DOM,AKLPINE,Opua,8,192.199928459924,445
DOM445,DOM,AKLPINE,Kerikeri,1,207.195348644703,445
DOM447,DOM,Picton,AKLVIA,210,497.212138327294,447
DOM448,DOM,Waikawa Bay,Picton,365,3.31620641697709,448
DOM45,DOM,AKLWESTHAV,Rakino Is,2,22.532476561621,45
DOM45,DOM,AKLWESTHAV,Great Barrier,4,87.9603970545836,45
DOM450,DOM,Waikawa Bay,Nelson,1,64.1939181309258,450
DOM450,DOM,Waikawa Bay,Picton,48,3.31620641697709,450
DOM452,DOM,AKLWESTHAV,Great Barrier,3,87.9603970545836,452
DOM452,DOM,AKLWESTHAV,Gulf Harbour,1,27.2313872213665,452
DOM453,DOM,AKLBBM,AKLHMB,360,1.34495353079577,453
DOM453,DOM,AKLBBM,Tutukaka,1,142.178903146705,453
DOM453,DOM,AKLBBM,Opua,4,186.979444057362,453
DOM456,DOM,AKLOKAHU,Rangitoto Is,1,10.3769215088098,456
DOM456,DOM,AKLOKAHU,Rakino Is,1,18.9349544493775,456
DOM456,DOM,AKLOKAHU,Motuihe Is,1,12.4158004172103,456
DOM456,DOM,AKLOKAHU,Waiheke Island,1,18.8417647793406,456
DOM46,DOM,Gulf Harbour,Kawau Is,4,19.6753970735027,46
DOM460,DOM,AKLWESTHAV,Tutukaka,14,136.339193557832,460
DOM461,DOM,AKLWESTPARK,Great Barrier,14,92.8987795937062,461
DOM463,DOM,Kerikeri,Tutukaka,3,67.4652503145138,463
DOM463,DOM,Kerikeri,Opua,3,15.7289541928254,463
DOM464,DOM,Kawau Is,Port Fitzroy,7,51.8872479516885,464
DOM464,DOM,Kawau Is,Great Barrier,7,58.2868445706233,464
DOM465,DOM,Wellington,Picton,15,65.1801350105997,465
DOM466,DOM,Wellington,Picton,3,65.1801350105997,466
DOM468,DOM,Opua,Three Kings Is,12,223.658495255602,468
DOM468,DOM,Opua,AKLWESTHAV,60,178.950919807639,468
DOM468,DOM,Opua,Poor Knight Is,2,59.0155267705034,468
DOM468,DOM,Opua,Great Barrier,5,166.112224866203,468
DOM468,DOM,Opua,Whangarei,2,53.7408596879507,468
DOM468,DOM,Opua,Tauranga,4,320.246655564114,468
DOM469,DOM,Tauranga,Bay of Islands,12,324.817728002952,469
DOM469,DOM,Tauranga,Tutukaka,1,270.105757806086,469
DOM469,DOM,Tauranga,Mercury Islands,0.5,124.08349205273,469
DOM469,DOM,Tauranga,Great Barrier,2,162.671591404277,469
DOM469,DOM,Tauranga,Kerikeri,3,335.846608439031,469
DOM47,DOM,Kerikeri,AKLWESTHAV,42,193.445609151513,47
DOM47,DOM,Kerikeri,Poor Knight Is,1,73.003180752622,47
DOM47,DOM,Kerikeri,Tutukaka,3,67.4652503145138,47
DOM470,DOM,Tauranga,AKLWESTHAV,10,156.730126331857,470
DOM470,DOM,Tauranga,Great Barrier,10,162.671591404277,470
DOM473,DOM,AKLPINE,Port Fitzroy,7,84.3409657284051,473
DOM473,DOM,AKLPINE,Great Barrier,7,77.8466200293886,473
DOM473,DOM,AKLPINE,Waiheke Island,4,10.3364645793424,473
DOM474,DOM,AKLHMB,Bay of Islands,6,192.959742239152,474
DOM474,DOM,AKLHMB,Tutukaka,2,143.437582941152,474
DOM474,DOM,AKLHMB,Kawau Is,4,50.9088371503416,474
DOM474,DOM,AKLHMB,Great Barrier,1,81.6589826657178,474
DOM474,DOM,AKLHMB,Kerikeri,1,202.974659009444,474
DOM475,DOM,AKLBWM,Port Fitzroy,7,87.5014525593718,475
DOM475,DOM,AKLBWM,Poor Knight Is,1,150.420340379883,475
DOM475,DOM,AKLBWM,Tutukaka,2,134.718447140694,475
DOM475,DOM,AKLBWM,Kawau Is,10,44.733147664791,475
DOM475,DOM,AKLBWM,Great Barrier,10,85.4524619305962,475
DOM475,DOM,AKLBWM,Whangamumu,2,179.292072607798,475
DOM475,DOM,AKLBWM,Opua,42,177.720555929808,475
DOM476,DOM,AKLHMB,Kawau Is,14,50.9088371503416,476
DOM476,DOM,AKLHMB,Great Barrier,14,81.6589826657178,476
DOM476,DOM,AKLHMB,Coromandel,14,53.5056046129749,476
DOM479,DOM,AKLPINE,Tutukaka,2,146.433099058922,479
DOM479,DOM,AKLPINE,Opua,90,192.199928459924,479
DOM48,DOM,AKLWESTHAV,Wellington,5,494.104081747965,48
DOM48,DOM,AKLWESTHAV,Great Barrier,8,87.9603970545836,48
DOM48,DOM,AKLWESTHAV,AKLVIA,3,1.34614263731597,48
DOM48,DOM,AKLWESTHAV,Opua,5,178.950919807639,48
DOM48,DOM,AKLWESTHAV,AKLBBM,1,14.3851659705406,48
DOM480,DOM,AKLWESTHAV,Gulf Harbour,2,27.2313872213665,480
DOM481,DOM,Wellington,Kapiti,60,49.637987469276,481
DOM481,DOM,Wellington,Picton,21,65.1801350105997,481
DOM482,DOM,Wellington,Picton,60,65.1801350105997,482
DOM483,DOM,AKLWESTPARK,Great Barrier,21,92.8987795937062,483
DOM483,DOM,AKLWESTPARK,AKLBWM,344,10.5368401335505,483
DOM484,DOM,Gulf Harbour,AKLWESTHAV,14,27.2313872213665,484
DOM484,DOM,Gulf Harbour,Great Barrier,30,67.8647552121129,484
DOM485,DOM,AKLWESTHAV,Great Barrier,5,87.9603970545836,485
DOM486,DOM,AKLWESTHAV,AKLBWM,7,2.52604433848656,486
DOM487,DOM,Tauranga,AKLWESTHAV,3,156.730126331857,487
DOM487,DOM,Tauranga,Opua,1,320.246655564114,487
DOM488,DOM,AKLHMB,AKLWESTHAV,5,14.5848997254009,488
DOM488,DOM,AKLHMB,Great Barrier,3,81.6589826657178,488
DOM488,DOM,AKLHMB,AKLPINE,2,7.80907805057678,488
DOM489,DOM,Wellington,Picton,21,65.1801350105997,489
DOM49,DOM,AKLBWM,AKLWESTHAV,4,2.52604433848656,49
DOM49,DOM,AKLBWM,Great Barrier,6,85.4524619305962,49
DOM491,DOM,AKLWESTHAV,Great Barrier,7,87.9603970545836,491
DOM492,DOM,Waiheke Island,Rangitoto Is,1,10.7563934476199,492
DOM493,DOM,Opua,Urquharts Bay,90,70.3195314261977,493
DOM493,DOM,Opua,Tutukaka,2,51.7980694620948,493
DOM493,DOM,Opua,Great Barrier,6,166.112224866203,493
DOM494,DOM,AKLWESTHAV,Bay of Islands,2,183.789278318949,494
DOM495,DOM,Wellington,Picton,10,65.1801350105997,495
DOM497,DOM,Wellington,AKLVIA,7,493.511643732952,497
DOM498,DOM,AKLPINE,Three Kings Is,1,399.619143685585,498
DOM498,DOM,AKLPINE,Poor Knight Is,1,159.613360656306,498
DOM498,DOM,AKLPINE,Tutukaka,8,146.433099058922,498
DOM498,DOM,AKLPINE,Great Barrier,10,77.8466200293886,498
DOM498,DOM,AKLPINE,Opua,2,192.199928459924,498
DOM499,DOM,AKLHMB,Great Barrier,14,81.6589826657178,499
DOM5,DOM,Thames,Coromandel,140,43.1656958706795,5
DOM50,DOM,Opua,Bay of Islands,351,4.84592870356137,50
DOM50,DOM,Opua,Kawau Is,10,140.163377884524,50
DOM500,DOM,AKLHMB,Napier,7,337.456733411855,500
DOM500,DOM,AKLHMB,Wellington,30,489.562302980938,500
DOM500,DOM,AKLHMB,AKLVIA,2,13.2505471585139,500
DOM500,DOM,AKLHMB,New Plymouth,1,253.145867238634,500
DOM500,DOM,AKLHMB,Picton,1,494.958877584795,500
DOM501,DOM,Wellington,Picton,35,65.1801350105997,501
DOM502,DOM,AKLHMB,Kawau Is,1,50.9088371503416,502
DOM503,DOM,Gulf Harbour,Great Barrier,1,67.8647552121129,503
DOM505,DOM,Tauranga,Great Barrier,2,162.671591404277,505
DOM507,DOM,AKLHMB,Tutukaka,2,143.437582941152,507
DOM507,DOM,AKLHMB,Great Barrier,18,81.6589826657178,507
DOM509,DOM,Akaroa,Lyttelton,2,29.2264268257343,509
DOM51,DOM,Opua,Bay of Islands,351,4.84592870356137,51
DOM51,DOM,Opua,Great Barrier,14,166.112224866203,51
DOM510,DOM,Tauranga,Mercury Islands,3,124.08349205273,510
DOM510,DOM,Tauranga,Great Barrier,5,162.671591404277,510
DOM510,DOM,Tauranga,Whangamata,1,59.508500443214,510
DOM511,DOM,AKLPINE,Cuvier Is,1,86.8140541617542,511
DOM511,DOM,AKLPINE,Mayor Is,5,120.073279708685,511
DOM511,DOM,AKLPINE,Mercury Islands,3,77.1340087121109,511
DOM511,DOM,AKLPINE,Great Barrier,7,77.8466200293886,511
DOM511,DOM,AKLPINE,Little Barrier,2,79.6646800658862,511
DOM512,DOM,AKLPINE,Great Barrier,10,77.8466200293886,512
DOM513,DOM,Wellington,Picton,4,65.1801350105997,513
DOM514,DOM,Wellington,Nelson,2,126.755320992848,514
DOM514,DOM,Wellington,Picton,2,65.1801350105997,514
DOM515,DOM,Wellington,Kapiti,1,49.637987469276,515
DOM515,DOM,Wellington,Nelson,1,126.755320992848,515
DOM515,DOM,Wellington,Picton,1,65.1801350105997,515
DOM517,DOM,AKLBWM,Tutukaka,4,134.718447140694,517
DOM517,DOM,AKLBWM,Great Barrier,21,85.4524619305962,517
DOM517,DOM,AKLBWM,AKLVIA,3,2.51435876517254,517
DOM517,DOM,AKLBWM,Kerikeri,1,192.287503494117,517
DOM517,DOM,AKLBWM,AKLWESTPARK,330,10.5368401335505,517
DOM518,DOM,Nelson,AKLWESTHAV,4,507.230757151023,518
DOM519,DOM,Gulf Harbour,Coromandel,1,62.3842217631991,519
DOM52,DOM,AKLOKAHU,Gulf Harbour,7,27.8764569125992,52
DOM522,DOM,AKLWESTHAV,Kawau Is,1,46.8842318909034,522
DOM522,DOM,AKLWESTHAV,Mahurangi Harbour,1,38.5919486421715,522
DOM523,DOM,AKLWESTPARK,AKLWESTHAV,120,9.29800516239908,523
DOM524,DOM,AKLPINE,Rakino Is,1,19.4209912208414,524
DOM524,DOM,AKLPINE,Kawau Is,1,53.2781381056058,524
DOM524,DOM,AKLPINE,Waiheke Island,1,10.3364645793424,524
DOM525,DOM,Waikawa Bay,Wellington,7,62.5874717894883,525
DOM525,DOM,Waikawa Bay,Picton,358,3.31620641697709,525
DOM529,DOM,Tutukaka,Opua,14,51.7980694620948,529
DOM530,DOM,AKLWESTHAV,Tutukaka,1,136.339193557832,530
DOM530,DOM,AKLWESTHAV,Whangarei,3,125.446098783501,530
DOM530,DOM,AKLWESTHAV,AKLVIA,60,1.34614263731597,530
DOM530,DOM,AKLWESTHAV,Opua,1,178.950919807639,530
DOM533,DOM,AKLBBM,Poor Knight Is,1,156.312864793657,533
DOM533,DOM,AKLBBM,Tutukaka,3,142.178903146705,533
DOM533,DOM,AKLBBM,Whangarei,20,133.245144376821,533
DOM533,DOM,AKLBBM,Opua,10,186.979444057362,533
DOM533,DOM,AKLBBM,Kerikeri,5,201.825549670997,533
DOM534,DOM,Wellington,Durville Is,1,88.8650595003458,534
DOM534,DOM,Wellington,Nelson,4,126.755320992848,534
DOM535,DOM,AKLHMB,Kawau Is,1,50.9088371503416,535
DOM535,DOM,AKLHMB,Great Barrier,1,81.6589826657178,535
DOM535,DOM,AKLHMB,Goat Is (Motuorohi),1,47.5878695152452,535
DOM535,DOM,AKLHMB,Kerikeri,1,202.974659009444,535
DOM536,DOM,AKLBBM,AKLHMB,365,1.34495353079577,536
DOM539,DOM,AKLWESTHAV,Great Barrier,12,87.9603970545836,539
DOM54,DOM,Waikawa Bay,Whangarei,2,612.284095436914,54
DOM541,DOM,AKLBBM,Mercury Islands,10,83.1740975304211,541
DOM541,DOM,AKLBBM,Great Barrier,5,80.5244264183235,541
DOM541,DOM,AKLBBM,Opua,70,186.979444057362,541
DOM541,DOM,AKLBBM,AKLWESTPARK,20,23.655437007166,541
DOM542,DOM,Gulf Harbour,Tutukaka,2,111.219518296026,542
DOM542,DOM,Gulf Harbour,Great Barrier,7,67.8647552121129,542
DOM542,DOM,Gulf Harbour,Opua,2,156.298564452781,542
DOM543,DOM,Waiheke Island,Poor Knight Is,1,150.130444614009,543
DOM543,DOM,Waiheke Island,Tutukaka,1,137.632299988048,543
DOM543,DOM,Waiheke Island,Great Barrier,5,68.2366928419014,543
DOM543,DOM,Waiheke Island,Whangarei,1,130.631581173926,543
DOM543,DOM,Waiheke Island,AKLBBM,1,12.6791364059229,543
DOM544,DOM,AKLWESTHAV,Great Barrier,3,87.9603970545836,544
DOM547,DOM,Mangonui Harbour,AKLWESTHAV,4,231.863899087374,547
DOM547,DOM,Mangonui Harbour,Tutukaka,2,114.320426871141,547
DOM547,DOM,Mangonui Harbour,Great Barrier,12,228.422199555998,547
DOM547,DOM,Mangonui Harbour,Kerikeri,2,47.6806040230197,547
DOM549,DOM,Gulf Harbour,AKLWESTHAV,1,27.2313872213665,549
DOM55,DOM,Whangarei,Kawau Is,7,86.7593943040176,55
DOM55,DOM,Whangarei,Waiheke Island,7,130.631581173926,55
DOM55,DOM,Whangarei,AKLWESTPARK,3,120.245270177251,55
DOM550,DOM,AKLWESTHAV,Great Barrier,6,87.9603970545836,550
DOM551,DOM,AKLTamaki,Coromandel,14,56.0527316461919,551
DOM556,DOM,AKLBWM,Bay of Islands,14,182.555250883123,556
DOM556,DOM,AKLBWM,AKLWESTHAV,334,2.52604433848656,556
DOM556,DOM,AKLBWM,Tutukaka,1,134.718447140694,556
DOM556,DOM,AKLBWM,Great Barrier,14,85.4524619305962,556
DOM556,DOM,AKLBWM,Kerikeri,2,192.287503494117,556
DOM557,DOM,Wellington,Kapiti,10,49.637987469276,557
DOM557,DOM,Wellington,Picton,7,65.1801350105997,557
DOM558,DOM,AKLWESTPARK,AKLWESTHAV,30,9.29800516239908,558
DOM558,DOM,AKLWESTPARK,Tutukaka,1,132.393070060332,558
DOM558,DOM,AKLWESTPARK,Great Barrier,7,92.8987795937062,558
DOM558,DOM,AKLWESTPARK,Opua,7,173.419205972118,558
DOM559,DOM,Gulf Harbour,Opua,30,156.298564452781,559
DOM56,DOM,Wellington,Durville Is,14,88.8650595003458,56
DOM56,DOM,Wellington,Westport,1,270.890722801649,56
DOM56,DOM,Wellington,Stewart Island,10,818.603024243131,56
DOM56,DOM,Wellington,Fiordland,35,673.667538552957,56
DOM56,DOM,Wellington,Nelson,3,126.755320992848,56
DOM56,DOM,Wellington,Picton,28,65.1801350105997,56
DOM561,DOM,Gulf Harbour,Great Barrier,7,67.8647552121129,561
DOM562,DOM,Gulf Harbour,Great Barrier,14,67.8647552121129,562
DOM563,DOM,AKLBBM,Tutukaka,4,142.178903146705,563
DOM563,DOM,AKLBBM,Great Barrier,5,80.5244264183235,563
DOM563,DOM,AKLBBM,Opua,14,186.979444057362,563
DOM564,DOM,Waikawa Bay,Picton,365,3.31620641697709,564
DOM565,DOM,Nelson,Napier,2,365.358035938721,565
DOM565,DOM,Nelson,Wellington,2,126.755320992848,565
DOM565,DOM,Nelson,Tutukaka,1,635.69900432516,565
DOM565,DOM,Nelson,Great Barrier,3,581.897858605787,565
DOM565,DOM,Nelson,Whangarei,2,618.244602160019,565
DOM565,DOM,Nelson,Gulf Harbour,2,534.451976186823,565
DOM565,DOM,Nelson,New Plymouth,2,253.285925783491,565
DOM565,DOM,Nelson,Kerikeri,2,675.314782971615,565
DOM565,DOM,Nelson,Tauranga,3,470.870413277369,565
DOM565,DOM,Nelson,Picton,21,61.5845841099865,565
DOM566,DOM,AKLBBM,Waiheke Island,20,12.6791364059229,566
DOM566,DOM,AKLBBM,Coromandel,10,53.0201586663035,566
DOM567,DOM,AKLPINE,Tutukaka,2,146.433099058922,567
DOM567,DOM,AKLPINE,Great Barrier,7,77.8466200293886,567
DOM567,DOM,AKLPINE,Opua,14,192.199928459924,567
DOM568,DOM,Kawau Is,AKLWESTHAV,10,46.8842318909034,568
DOM568,DOM,Kawau Is,Great Barrier,5,58.2868445706233,568
DOM568,DOM,Kawau Is,Little Barrier,1,34.4337225695974,568
DOM57,DOM,Coromandel,Bay of Islands,2,207.007684519198,57
DOM57,DOM,Coromandel,AKLWESTHAV,14,66.2164248883916,57
DOM571,DOM,Tauranga,AKLWESTHAV,14,156.730126331857,571
DOM572,DOM,AKLWESTHAV,Great Barrier,14,87.9603970545836,572
DOM575,DOM,Coromandel,Kawau Is,7,67.9118702805334,575
DOM575,DOM,Coromandel,Gulf Harbour,2,62.3842217631991,575
DOM575,DOM,Coromandel,Waiheke Island,14,41.7188881083856,575
DOM576,DOM,Whitianga,Great Barrier,14,61.8135199612512,576
DOM577,DOM,Tauranga,AKLWESTHAV,9,156.730126331857,577
DOM577,DOM,Tauranga,Great Barrier,8,162.671591404277,577
DOM578,DOM,Tauranga,Great Barrier,1,162.671591404277,578
DOM578,DOM,Tauranga,Whangarei,1,267.865205653888,578
DOM579,DOM,Tauranga,AKLWESTHAV,1,156.730126331857,579
DOM579,DOM,Tauranga,Mercury Islands,1,124.08349205273,579
DOM580,DOM,Wellington,Kapiti,333,49.637987469276,580
DOM580,DOM,Wellington,Nelson,5,126.755320992848,580
DOM580,DOM,Wellington,Picton,12,65.1801350105997,580
DOM581,DOM,Akaroa,AKLWESTHAV,362,787.601306642517,581
DOM581,DOM,Akaroa,Gisborne,3,709.552825112408,581
DOM582,DOM,AKLWESTHAV,Bay of Islands,21,183.789278318949,582
DOM582,DOM,AKLWESTHAV,Tutukaka,30,136.339193557832,582
DOM582,DOM,AKLWESTHAV,AKLVIA,7,1.34614263731597,582
DOM582,DOM,AKLWESTHAV,Opua,3,178.950919807639,582
DOM582,DOM,AKLWESTHAV,Kerikeri,14,193.445609151513,582
DOM583,DOM,AKLWESTHAV,Bay of Islands,44,183.789278318949,583
DOM583,DOM,AKLWESTHAV,Great Barrier,7,87.9603970545836,583
DOM583,DOM,AKLWESTHAV,Gulf Harbour,60,27.2313872213665,583
DOM584,DOM,AKLPINE,Opua,3,192.199928459924,584
DOM586,DOM,AKLTamaki,AKLHMB,21,2.6032479712851,586
DOM587,DOM,AKLWESTHAV,Tutukaka,3,136.339193557832,587
DOM587,DOM,AKLWESTHAV,Great Barrier,14,87.9603970545836,587
DOM587,DOM,AKLWESTHAV,Kerikeri,2,193.445609151513,587
DOM588,DOM,Akaroa,Wellington,10,316.441014448191,588
DOM588,DOM,Akaroa,AKLWESTHAV,60,787.601306642517,588
DOM588,DOM,Akaroa,Great Barrier,14,858.595524228376,588
DOM588,DOM,Akaroa,Gulf Harbour,2,814.817000758452,588
DOM588,DOM,Akaroa,Opua,1,947.80235504297,588
DOM588,DOM,Akaroa,AKLWESTPARK,90,789.026612431419,588
DOM588,DOM,Akaroa,Picton,150,292.268935443027,588
DOM59,DOM,AKLWESTHAV,Opua,60,178.950919807639,59
DOM59,DOM,AKLWESTHAV,Tauranga,60,156.730126331857,59
DOM590,DOM,AKLWESTHAV,Opua,30,178.950919807639,590
DOM591,DOM,Tauranga,AKLWESTHAV,7,156.730126331857,591
DOM592,DOM,AKLWESTHAV,Tutukaka,1,136.339193557832,592
DOM592,DOM,AKLWESTHAV,Great Barrier,60,87.9603970545836,592
DOM593,DOM,AKLPINE,Great Barrier,14,77.8466200293886,593
DOM593,DOM,AKLPINE,Opua,1,192.199928459924,593
DOM594,DOM,Lyttelton,AKLWESTHAV,183,771.022185413623,594
DOM595,DOM,Wellington,Picton,3,65.1801350105997,595
DOM596,DOM,AKLPINE,AKLWESTHAV,14,22.3073799447627,596
DOM596,DOM,AKLPINE,Great Barrier,14,77.8466200293886,596
DOM596,DOM,AKLPINE,AKLVIA,7,20.9871413012826,596
DOM599,DOM,AKLPINE,Tutukaka,1,146.433099058922,599
DOM599,DOM,AKLPINE,Great Barrier,5,77.8466200293886,599
DOM599,DOM,AKLPINE,Opua,1,192.199928459924,599
DOM600,DOM,Gulf Harbour,Great Barrier,30,67.8647552121129,600
DOM603,DOM,AKLBWM,Gulf Harbour,1,25.0587559547556,603
DOM606,DOM,Tauranga,Great Barrier,4,162.671591404277,606
DOM606,DOM,Tauranga,Waiheke Island,4,140.914308712778,606
DOM606,DOM,Tauranga,Little Barrier,2,192.368068166211,606
DOM609,DOM,Wellington,Picton,14,65.1801350105997,609
DOM61,DOM,Whangarei,Great Barrier,3,119.439822714202,61
DOM610,DOM,Wellington,Nelson,15,126.755320992848,610
DOM610,DOM,Wellington,Picton,20,65.1801350105997,610
DOM611,DOM,AKLBBM,AKLWESTPARK,14,23.655437007166,611
DOM612,DOM,AKLWESTHAV,Great Barrier,4,87.9603970545836,612
DOM614,DOM,Opua,Great Barrier,3,166.112224866203,614
DOM614,DOM,Opua,Kerikeri,3,15.7289541928254,614
DOM614,DOM,Opua,Tauranga,3,320.246655564114,614
DOM616,DOM,AKLBBM,Mahurangi Harbour,28,44.909603649999,616
DOM616,DOM,AKLBBM,Kerikeri,12,201.825549670997,616
DOM618,DOM,Wellington,Lyttelton,2,308.516347054739,618
DOM618,DOM,Wellington,Nelson,1,126.755320992848,618
DOM618,DOM,Wellington,Picton,23,65.1801350105997,618
DOM619,DOM,AKLWESTHAV,Tutukaka,1,136.339193557832,619
DOM619,DOM,AKLWESTHAV,Opua,300,178.950919807639,619
DOM62,DOM,AKLBWM,Tutukaka,2,134.718447140694,62
DOM62,DOM,AKLBWM,Great Barrier,13,85.4524619305962,62
DOM620,DOM,AKLWESTHAV,Tutukaka,1,136.339193557832,620
DOM620,DOM,AKLWESTHAV,Opua,1,178.950919807639,620
DOM621,DOM,Kerikeri,Bay of Islands,30,11.6241569586788,621
DOM622,DOM,AKLBWM,AKLWESTHAV,365,2.52604433848656,622
DOM623,DOM,AKLHMB,Tutukaka,3,143.437582941152,623
DOM624,DOM,AKLWESTHAV,Great Barrier,4,87.9603970545836,624
DOM625,DOM,AKLWESTHAV,AKLVIA,1,1.34614263731597,625
DOM625,DOM,AKLWESTHAV,Waiheke Island,1,24.5345001986998,625
DOM625,DOM,AKLWESTHAV,Coromandel,1,66.2164248883916,625
DOM626,DOM,AKLBWM,Great Barrier,9,85.4524619305962,626
DOM627,DOM,AKLTamaki,AKLWESTHAV,2,12.8835554099014,627
DOM627,DOM,AKLTamaki,AKLHMB,5,2.6032479712851,627
DOM629,DOM,Waikawa Bay,Picton,365,3.31620641697709,629
DOM631,DOM,AKLWESTHAV,Tutukaka,2,136.339193557832,631
DOM631,DOM,AKLWESTHAV,Great Barrier,44,87.9603970545836,631
DOM631,DOM,AKLWESTHAV,Opua,2,178.950919807639,631
DOM633,DOM,AKLWESTHAV,Tutukaka,2,136.339193557832,633
DOM633,DOM,AKLWESTHAV,Great Barrier,2,87.9603970545836,633
DOM633,DOM,AKLWESTHAV,Opua,1,178.950919807639,633
DOM633,DOM,AKLWESTHAV,Kerikeri,1,193.445609151513,633
DOM634,DOM,AKLPINE,Great Barrier,5,77.8466200293886,634
DOM636,DOM,AKLWESTHAV,Great Barrier,7,87.9603970545836,636
DOM636,DOM,AKLWESTHAV,Gulf Harbour,1,27.2313872213665,636
DOM637,DOM,AKLWESTPARK,Great Barrier,15,92.8987795937062,637
DOM637,DOM,AKLWESTPARK,Opua,7,173.419205972118,637
DOM638,DOM,AKLWESTHAV,Tutukaka,1,136.339193557832,638
DOM638,DOM,AKLWESTHAV,Great Barrier,37,87.9603970545836,638
DOM638,DOM,AKLWESTHAV,Gulf Harbour,4,27.2313872213665,638
DOM638,DOM,AKLWESTHAV,Opua,2,178.950919807639,638
DOM639,DOM,AKLWESTHAV,Kawau Is,1,46.8842318909034,639
DOM639,DOM,AKLWESTHAV,Waiheke Island,1,24.5345001986998,639
DOM639,DOM,AKLWESTHAV,Coromandel,1,66.2164248883916,639
DOM64,DOM,Whangarei,Tutukaka,3,23.0217288664427,64
DOM64,DOM,Whangarei,Opua,2,53.7408596879507,64
DOM64,DOM,Whangarei,Kerikeri,4,68.7816836083561,64
DOM641,DOM,AKLWESTHAV,Gulf Harbour,2,27.2313872213665,641
DOM643,DOM,AKLWESTHAV,Gulf Harbour,7,27.2313872213665,643
DOM643,DOM,AKLWESTHAV,Waiheke Island,30,24.5345001986998,643
DOM643,DOM,AKLWESTHAV,Opua,3,178.950919807639,643
DOM644,DOM,Gulf Harbour,Bay of Islands,6,161.093755387973,644
DOM644,DOM,Gulf Harbour,Tutukaka,1,111.219518296026,644
DOM644,DOM,Gulf Harbour,Whangamumu,1,156.582558575341,644
DOM645,DOM,AKLHOBS,AKLWESTHAV,5,5.17888984242762,645
DOM645,DOM,AKLHOBS,Great Barrier,21,86.0213941412251,645
DOM647,DOM,AKLWESTHAV,Great Barrier,10,87.9603970545836,647
DOM647,DOM,AKLWESTHAV,Gulf Harbour,2,27.2313872213665,647
DOM647,DOM,AKLWESTHAV,AKLPINE,2,22.3073799447627,647
DOM648,DOM,AKLWESTHAV,Tutukaka,1,136.339193557832,648
DOM649,DOM,Gulf Harbour,Kawau Is,4,19.6753970735027,649
DOM65,DOM,Whangarei,Tutukaka,4,23.0217288664427,65
DOM65,DOM,Whangarei,Great Barrier,11,119.439822714202,65
DOM65,DOM,Whangarei,Goat Is (Motuorohi),1,145.410845623702,65
DOM650,DOM,Gulf Harbour,Great Barrier,3,67.8647552121129,650
DOM651,DOM,Gulf Harbour,Bay of Islands,14,161.093755387973,651
DOM651,DOM,Gulf Harbour,Tutukaka,1,111.219518296026,651
DOM652,DOM,AKLPINE,AKLBBM,1,7.93756889733878,652
DOM653,DOM,AKLBWM,Great Barrier,7,85.4524619305962,653
DOM654,DOM,Whitianga,Mercury Islands,21,27.3075410830049,654
DOM654,DOM,Whitianga,Great Barrier,21,61.8135199612512,654
DOM655,DOM,Tauranga,Mayor Is,6,42.33760030989,655
DOM658,DOM,Lyttelton,Bluff,60,478.775009477312,658
DOM658,DOM,Lyttelton,Stewart Island,21,512.3593942732,658
DOM659,DOM,Lyttelton,Akaroa,1,29.2264268257343,659
